,Step,Reward,Total Mean,Total Reward
508,184544,550.0,328.97838899803537,167450.0
509,185133,700.0,329.70588235294116,168150.0
510,185411,300.0,329.6477495107632,168450.0
511,185682,200.0,329.39453125,168650.0
512,186054,400.0,329.53216374269005,169050.0
513,186445,200.0,329.2801556420234,169250.0
514,186753,350.0,329.3203883495146,169600.0
515,187077,250.0,329.1666666666667,169850.0
516,187311,100.0,328.72340425531917,169950.0
517,187624,100.0,328.2818532818533,170050.0
518,187941,300.0,328.22736030828514,170350.0
519,188209,100.0,327.78846153846155,170450.0
520,188500,150.0,327.44721689059503,170600.0
521,188774,200.0,327.20306513409963,170800.0
522,189130,250.0,327.0554493307839,171050.0
523,189447,250.0,326.9083969465649,171300.0
524,189684,300.0,326.85714285714283,171600.0
525,190254,800.0,327.75665399239546,172400.0
526,190792,450.0,327.988614800759,172850.0
527,191141,350.0,328.030303030303,173200.0
528,191413,150.0,327.6937618147448,173350.0
529,191718,250.0,327.54716981132077,173600.0
530,191973,100.0,327.1186440677966,173700.0
531,192267,450.0,327.3496240601504,174150.0
532,192610,400.0,327.4859287054409,174550.0
533,193011,450.0,327.71535580524346,175000.0
534,193393,400.0,327.85046728971963,175400.0
535,193658,300.0,327.7985074626866,175700.0
536,193997,250.0,327.6536312849162,175950.0
537,194533,600.0,328.1598513011152,176550.0
538,195051,700.0,328.84972170686456,177250.0
539,195323,250.0,328.7037037037037,177500.0
540,195574,350.0,328.7430683918669,177850.0
541,196117,850.0,329.7047970479705,178700.0
542,196641,500.0,330.0184162062615,179200.0
543,197066,450.0,330.2389705882353,179650.0
544,197342,150.0,329.908256880734,179800.0
545,197615,300.0,329.8534798534798,180100.0
546,198104,450.0,330.073126142596,180550.0
547,198384,300.0,330.01824817518246,180850.0
548,198611,250.0,329.87249544626593,181100.0
549,198862,350.0,329.90909090909093,181450.0
550,199307,450.0,330.12704174228674,181900.0
551,199640,350.0,330.1630434782609,182250.0
552,200036,450.0,330.37974683544303,182700.0
553,200583,600.0,330.8664259927798,183300.0
554,200826,250.0,330.72072072072075,183550.0
555,201114,250.0,330.57553956834533,183800.0
556,201601,550.0,330.9694793536804,184350.0
557,202012,450.0,331.18279569892474,184800.0
558,202309,350.0,331.216457960644,185150.0
559,202989,500.0,331.51785714285717,185650.0
560,203266,150.0,331.19429590017825,185800.0
561,203519,100.0,330.7829181494662,185900.0
562,203790,200.0,330.550621669627,186100.0
563,204162,400.0,330.6737588652482,186500.0
564,204625,600.0,331.1504424778761,187100.0
565,204902,250.0,331.0070671378092,187350.0
566,205303,400.0,331.1287477954145,187750.0
567,205604,350.0,331.1619718309859,188100.0
568,205889,150.0,330.84358523725837,188250.0
569,206321,500.0,331.140350877193,188750.0
570,206659,300.0,331.0858143607706,189050.0
571,207007,650.0,331.64335664335664,189700.0
572,207326,300.0,331.58813263525303,190000.0
573,207669,200.0,331.3588850174216,190200.0
574,208070,450.0,331.5652173913044,190650.0
575,208487,250.0,331.4236111111111,190900.0
576,208822,400.0,331.5424610051993,191300.0
577,209315,650.0,332.0934256055363,191950.0
578,209825,550.0,332.4697754749568,192500.0
579,210097,200.0,332.2413793103448,192700.0
580,210365,300.0,332.18588640275385,193000.0
581,210678,350.0,332.21649484536084,193350.0
