,Step,Reward,Total Mean,Total Reward
546,196183,500.0,350.82266910420475,191900.0
547,196615,450.0,351.0036496350365,192350.0
548,197200,700.0,351.6393442622951,193050.0
549,197457,150.0,351.27272727272725,193200.0
550,197989,650.0,351.81488203266787,193850.0
551,198249,300.0,351.7210144927536,194150.0
552,198499,300.0,351.627486437613,194450.0
553,198836,300.0,351.5342960288809,194750.0
554,199187,400.0,351.6216216216216,195150.0
555,199502,400.0,351.7086330935252,195550.0
556,199858,400.0,351.79533213644527,195950.0
557,200100,150.0,351.4336917562724,196100.0
558,200559,450.0,351.61001788908766,196550.0
559,200831,250.0,351.42857142857144,196800.0
560,201203,500.0,351.6934046345811,197300.0
561,201490,350.0,351.69039145907476,197650.0
562,201769,200.0,351.4209591474245,197850.0
563,202101,200.0,351.15248226950354,198050.0
564,202373,150.0,350.79646017699116,198200.0
565,202773,400.0,350.88339222614843,198600.0
566,203158,450.0,351.05820105820106,199050.0
567,203427,300.0,350.96830985915494,199350.0
568,203766,450.0,351.1423550087873,199800.0
569,204074,350.0,351.140350877193,200150.0
570,204411,350.0,351.138353765324,200500.0
571,204752,350.0,351.1363636363636,200850.0
572,205016,400.0,351.2216404886562,201250.0
573,205327,300.0,351.13240418118465,201550.0
574,205718,450.0,351.30434782608694,202000.0
575,206118,350.0,351.3020833333333,202350.0
576,206678,750.0,351.9930675909879,203100.0
577,206973,250.0,351.8166089965398,203350.0
578,207261,400.0,351.8998272884283,203750.0
579,207531,200.0,351.63793103448273,203950.0
580,207806,200.0,351.3769363166954,204150.0
581,208090,350.0,351.3745704467354,204500.0
582,208714,950.0,352.401372212693,205450.0
583,209214,550.0,352.73972602739724,206000.0
584,209568,400.0,352.8205128205128,206400.0
585,209831,250.0,352.64505119453923,206650.0
586,210144,400.0,352.72572402044295,207050.0
587,210963,1350.0,354.421768707483,208400.0
588,211269,250.0,354.24448217317484,208650.0
589,211609,400.0,354.3220338983051,209050.0
590,211891,200.0,354.06091370558374,209250.0
591,212327,400.0,354.1385135135135,209650.0
592,212867,750.0,354.8060708263069,210400.0
593,213376,650.0,355.3030303030303,211050.0
594,213776,400.0,355.3781512605042,211450.0
595,214007,200.0,355.11744966442956,211650.0
596,214614,750.0,355.7788944723618,212400.0
597,214913,400.0,355.8528428093646,212800.0
598,215225,300.0,355.7595993322204,213100.0
599,215637,350.0,355.75,213450.0
600,216045,650.0,356.2396006655574,214100.0
601,216452,400.0,356.312292358804,214500.0
602,216802,350.0,356.301824212272,214850.0
603,217094,350.0,356.2913907284768,215200.0
604,217371,150.0,355.9504132231405,215350.0
605,217686,250.0,355.77557755775575,215600.0
606,217952,200.0,355.5189456342669,215800.0
607,218266,350.0,355.50986842105266,216150.0
608,218537,200.0,355.25451559934316,216350.0
609,218822,250.0,355.08196721311475,216600.0
610,219121,400.0,355.15548281505727,217000.0
611,219410,300.0,355.06535947712416,217300.0
612,219675,200.0,354.8123980424144,217500.0
613,220034,350.0,354.8045602605863,217850.0
614,220605,750.0,355.4471544715447,218600.0
615,221131,650.0,355.9253246753247,219250.0
616,221566,600.0,356.3209076175041,219850.0
617,222194,900.0,357.2006472491909,220750.0
618,222639,550.0,357.5121163166397,221300.0
619,223157,600.0,357.9032258064516,221900.0
620,223460,300.0,357.8099838969404,222200.0
621,223756,250.0,357.636655948553,222450.0
622,224370,800.0,358.346709470305,223250.0
623,224813,750.0,358.97435897435895,224000.0
624,225078,150.0,358.64,224150.0
625,225657,500.0,358.86581469648564,224650.0
626,225954,350.0,358.85167464114835,225000.0
627,226377,500.0,359.07643312101914,225500.0
628,226868,600.0,359.4594594594595,226100.0
629,227412,700.0,360.0,226800.0
630,227907,650.0,360.459587955626,227450.0
631,228318,450.0,360.6012658227848,227900.0
632,228745,450.0,360.7424960505529,228350.0
633,229009,350.0,360.7255520504732,228700.0
634,229416,400.0,360.78740157480314,229100.0
635,229706,550.0,361.08490566037733,229650.0
636,230054,350.0,361.06750392464676,230000.0
637,230373,350.0,361.05015673981194,230350.0
638,230671,250.0,360.8763693270736,230600.0
639,231139,650.0,361.328125,231250.0
